shadow_rank,consolidated_decision,decision_reasons,evidence_tier,source_count,source_ids,source_kinds,source_lag_status,source_lag_required,canonical_key,canonical_expression,canonical_skeleton,blueprint_id,semantic_pair,motif,horizon_h,expression,skeleton_key,train_sortino,validation_sortino,test_sortino,recent_sortino,min_oos_sortino,min_oos_floor_sortino,stress_floor_sortino,recent_sharpe,recent_rankic,recent_avg_turnover,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,hard_reject,hard_reject_reasons,gate_pass,pareto_rank,source_file
,SOURCE_LAG_RETEST_REQUIRED,source_lag_required_not_proven,TIER3_STRICT_NEEDS_SOURCE_LAG,1,A7SEARCH6_SELECTED_R1,strict_reward,HOLD_SOURCE_LAG_FRAGILE,True,"sub(csrank(tsrank(open_interest_value_last,504)),csrank(decay(taker_buy_sell_volume_ratio_mean,72)))|h=4","sub(csrank(tsrank(open_interest_value_last,504)),csrank(decay(taker_buy_sell_volume_ratio_mean,72)))","sub(csrank(tsrank(field,w)),csrank(decay(field,w)))",a7search6_54fa70ba1036adfc,open_interest|taker_flow,adjacent_spread_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,504)),CSRank(Decay(taker_buy_sell_volume_ratio_mean,72)))","Sub(CSRank(TSRank(FIELD,W)),CSRank(Decay(FIELD,W)))",3.676447358062029,1.6481489313879791,1.8077506345771184,14.92383711630941,1.6481489313879791,0.9740862065176658,6.398119060914947,8.827361151386729,0.0502580505360329,0.0511509757575764,1.0284953058148096,0.5563867212935316,0,0,False,,True,1,runtime/a7search6_selected_full_reward_r1_aggregate_20260702/a7v3s0_reward_accepted_enriched.csv
,SOURCE_LAG_RETEST_REQUIRED,source_lag_required_not_proven,TIER3_STRICT_NEEDS_SOURCE_LAG,1,A7SEARCH6_SELECTED_R1,strict_reward,HOLD_SOURCE_LAG_FRAGILE,True,"mul(zscore(top_long_short_account_ratio_last),decay(taker_buy_sell_volume_ratio_mean,8))|h=8","mul(zscore(top_long_short_account_ratio_last),decay(taker_buy_sell_volume_ratio_mean,8))","mul(zscore(field),decay(field,w))",a7search6_40090b5c3ec8edfc,positioning|taker_flow,adjacent_mul,8,"Mul(ZScore(top_long_short_account_ratio_last),Decay(taker_buy_sell_volume_ratio_mean,8))","Mul(ZScore(FIELD),Decay(FIELD,W))",0.0626509069044008,1.6332695573056006,5.034609808240797,15.22849362577102,1.6332695573056006,0.4868283532235529,2.88553098466286,7.051230106889568,0.0273865096083668,0.0404887635030865,1.0027459006309012,0.5092090227579692,0,0,False,,True,1,runtime/a7search6_selected_full_reward_r1_aggregate_20260702/a7v3s0_reward_accepted_enriched.csv
,SOURCE_LAG_RETEST_REQUIRED,source_lag_required_not_proven,TIER3_STRICT_NEEDS_SOURCE_LAG,1,A7SEARCH6_SELECTED_R1,strict_reward,HOLD_SOURCE_LAG_FRAGILE,True,"sub(csrank(tsrank(open_interest_value_last,336)),csrank(zscore(mean(taker_buy_sell_volume_ratio_mean,336))))|h=8","sub(csrank(tsrank(open_interest_value_last,336)),csrank(zscore(mean(taker_buy_sell_volume_ratio_mean,336))))","sub(csrank(tsrank(field,w)),csrank(zscore(mean(field,w))))",a7search6_9102c722a6bc3e6a,open_interest|taker_flow,adjacent_spread_rank,8,"Sub(CSRank(TSRank(open_interest_value_last,336)),CSRank(ZScore(Mean(taker_buy_sell_volume_ratio_mean,336))))","Sub(CSRank(TSRank(FIELD,W)),CSRank(ZScore(Mean(FIELD,W))))",3.534646076907465,2.648409137634549,1.853094902139191,13.829721976564684,1.853094902139191,0.45518375740534,3.511834642723265,8.013996674462296,0.0508084839131776,0.0620341538980354,1.0398059789110936,0.1433978085461867,0,0,False,,True,1,runtime/a7search6_selected_full_reward_r1_aggregate_20260702/a7v3s0_reward_accepted_enriched.csv
,SOURCE_LAG_RETEST_REQUIRED,source_lag_required_not_proven,TIER3_STRICT_NEEDS_SOURCE_LAG,1,A7SEARCH6_SELECTED_R1,strict_reward,HOLD_SOURCE_LAG_FRAGILE,True,"safediv(zscore(mean(open_interest_value_mean,8)),abs(global_long_short_account_ratio_last))|h=4","safediv(zscore(mean(open_interest_value_mean,8)),abs(global_long_short_account_ratio_last))","safediv(zscore(mean(field,w)),abs(field))",a7search6_84f74066182786e3,open_interest|positioning,safe_div_abs,4,"SafeDiv(ZScore(Mean(open_interest_value_mean,8)),Abs(global_long_short_account_ratio_last))","SafeDiv(ZScore(Mean(FIELD,W)),Abs(FIELD))",1.0147723685385015,8.755520252016632,10.517201774344448,10.515662016834575,8.755520252016632,7.981121191739393,3.696607311554336,6.462549173520099,0.0251056716286297,0.0224374276620371,0.9908393803530968,0.6854718699450867,0,0,False,,True,1,runtime/a7search6_selected_full_reward_r1_aggregate_20260702/a7v3s0_reward_accepted_enriched.csv
,SOURCE_LAG_RETEST_REQUIRED,source_lag_required_not_proven,TIER3_STRICT_NEEDS_SOURCE_LAG,1,A7SEARCH6_VALIDATION_R2,strict_reward,HOLD_SOURCE_LAG_FRAGILE,True,"safediv(csrank(delta(open_interest_value_last,96)),abs(decay(account_position_divergence,48)))|h=4","safediv(csrank(delta(open_interest_value_last,96)),abs(decay(account_position_divergence,48)))",canonical,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,open_interest|positioning,safe_div_abs_validation,4,"SafeDiv(CSRank(Delta(open_interest_value_last,96)),Abs(Decay(account_position_divergence,48)))",canonical,3.2052543364772133,7.88304157123735,20.75194462627507,12.805688612793949,7.88304157123735,7.699711268333625,4.234566438890151,7.4140364026438785,0.027682889402785,0.046189597800926,1.04170430638429,0.3541039506433974,0,0,False,,True,1,runtime/a7search6_validation_pack_reward_r2_aggregate_20260702/a7v3s0_reward_accepted_enriched.csv
,SOURCE_LAG_RETEST_REQUIRED,source_lag_required_not_proven,TIER3_STRICT_NEEDS_SOURCE_LAG,1,A7REWARD1_OLD_ACCEPTED,strict_reward_legacy,HOLD_SOURCE_LAG_FRAGILE,True,"safediv(zscore(mean(open_interest_value_last,504)),abs(mean(account_position_divergence,96)))|h=4","safediv(zscore(mean(open_interest_value_last,504)),abs(mean(account_position_divergence,96)))",open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,4,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,0.748960699121523,8.735881716209885,15.61990075469818,8.039814440490163,8.039814440490163,7.160915978307452,3.3254023671840964,4.586683667185654,0.0154733621419226,0.0054295669367284,1.020662458440381,0.6043078091368217,,,False,,True,1,runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_accepted_for_next_search.csv
,SOURCE_LAG_RETEST_REQUIRED,source_lag_required_not_proven,TIER3_STRICT_NEEDS_SOURCE_LAG,1,A7REWARD1_OLD_ACCEPTED,strict_reward_legacy,HOLD_SOURCE_LAG_FRAGILE,True,"safediv(zscore(mean(open_interest_value_last,240)),abs(mean(account_position_divergence,72)))|h=8","safediv(zscore(mean(open_interest_value_last,240)),abs(mean(account_position_divergence,72)))",open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,a7ls30_c94e306c3e19bd08,open_interest_like|positioning_like,safe_div_abs,8,"SafeDiv(ZScore(Mean(open_interest_value_last,240)),Abs(Mean(account_position_divergence,72)))",open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,2.547988241840184,8.591166489821287,20.780366292578343,8.048541921401895,8.048541921401895,7.04953819525488,2.745436025608579,4.36183502231291,0.0210352192126558,0.006371768904321,1.011809179730249,0.580652538125856,,,False,,True,1,runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_accepted_for_next_search.csv
,SOURCE_LAG_RETEST_REQUIRED,source_lag_required_not_proven,TIER3_STRICT_NEEDS_SOURCE_LAG,1,A7REWARD1_OLD_ACCEPTED,strict_reward_legacy,HOLD_SOURCE_LAG_FRAGILE,True,"safediv(zscore(mean(open_interest_value_last,504)),abs(mean(account_position_divergence,96)))|h=8","safediv(zscore(mean(open_interest_value_last,504)),abs(mean(account_position_divergence,96)))",open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,8,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,1.6595007452975743,7.888749865330507,17.00626977919223,7.698355664713439,7.698355664713439,6.7927000450826345,2.843192549727933,4.212020495476663,0.0186082157823204,0.0054295669367284,1.0104284990021695,0.7802251486595619,,,False,,True,1,runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_accepted_for_next_search.csv
,SOURCE_LAG_RETEST_REQUIRED,source_lag_required_not_proven,TIER3_STRICT_NEEDS_SOURCE_LAG,1,A7REWARD1_OLD_ACCEPTED,strict_reward_legacy,HOLD_SOURCE_LAG_FRAGILE,True,"safediv(safediv(zscore(mean(open_interest_value_last,4)),abs(mean(account_position_divergence,96))),abs(zscore(mean(open_interest_last,168))))|h=8","safediv(safediv(zscore(mean(open_interest_value_last,4)),abs(mean(account_position_divergence,96))),abs(zscore(mean(open_interest_last,168))))",open_interest_like|positioning_like|safe_div_abs|c35df304e3ff,a7ls30_c139d322017158f7,open_interest_like|positioning_like,safe_div_abs,8,"SafeDiv(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,96))),Abs(ZScore(Mean(open_interest_last,168))))",open_interest_like|positioning_like|safe_div_abs|c35df304e3ff,1.3220587797779657,7.835980280939494,14.841925988578875,7.768149918057752,7.768149918057752,6.616169898012441,1.5695771442849566,4.134443279927789,0.0163648784133043,0.005397014853395,1.0107398901957578,0.5735134392544343,,,False,,True,1,runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_accepted_for_next_search.csv
,HOLD_REVIEW_REQUIRED,stress_floor_not_positive;source_lag_required_not_proven,TIER5_HOLD,2,A7LS30_SELECTED_TOP|A7REWARD1_OLD_ACCEPTED,diagnostic_numeric|strict_reward_legacy,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(safediv(zscore(mean(open_interest_value_last,4)),abs(mean(account_position_divergence,96))),abs(zscore(mean(open_interest_last,168))))|h=24","safediv(safediv(zscore(mean(open_interest_value_last,4)),abs(mean(account_position_divergence,96))),abs(zscore(mean(open_interest_last,168))))",open_interest_like|positioning_like|safe_div_abs|c35df304e3ff,a7ls30_c139d322017158f7,open_interest_like|positioning_like,safe_div_abs,24,"SafeDiv(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,96))),Abs(ZScore(Mean(open_interest_last,168))))",open_interest_like|positioning_like|safe_div_abs|c35df304e3ff,1.4631902341038934,5.289023567273699,21.38203076941563,7.333923899304577,5.289023567273699,2.5229011674735253,-0.4745585707396623,3.6807566882746254,0.020846741562961,0.005397014853395,1.004024944843695,0.5678125422504314,,,False,,True,1,runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_accepted_for_next_search.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))))|h=8","csrank(mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|signed_spread|efbfa119cac1,a7ls30_f82e6338a9d33426,basis_premium_like|positioning_like,signed_spread,8,"CSRank(Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|signed_spread|efbfa119cac1,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3)|h=8","clip(mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3)",basis_premium_like|positioning_like|signed_spread|d8a4b8811704,a7ls30_9254be7c7479597f,basis_premium_like|positioning_like,signed_spread,8,"Clip(Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))),-3,3)",basis_premium_like|positioning_like|signed_spread|d8a4b8811704,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6)))|h=8","sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|spread_rank|f6895cda2696,a7ls30_d18787649d48e83a,basis_premium_like|positioning_like,spread_rank,8,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|spread_rank|f6895cda2696,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))))|h=8","zscore(mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|signed_spread|5ac72a6cc73f,a7ls30_a293b5f986477e96,basis_premium_like|positioning_like,signed_spread,8,"ZScore(Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|signed_spread|5ac72a6cc73f,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(delta(mark_index_basis_bps,48)),csrank(mean(global_long_short_account_ratio_mean,4)))|h=8","sub(csrank(delta(mark_index_basis_bps,48)),csrank(mean(global_long_short_account_ratio_mean,4)))",basis_premium_like|positioning_like|spread_rank|3706452569c1,a7ls30_58ec3503a85df3e6,basis_premium_like|positioning_like,spread_rank,8,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Mean(global_long_short_account_ratio_mean,4)))",basis_premium_like|positioning_like|spread_rank|3706452569c1,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(delta(mark_index_basis_bps,48)),csrank(zscore(mean(global_long_short_account_ratio_mean,3))))|h=8","sub(csrank(delta(mark_index_basis_bps,48)),csrank(zscore(mean(global_long_short_account_ratio_mean,3))))",basis_premium_like|positioning_like|spread_rank|f953fb4d68c7,a7ls30_c737c948fecd9074,basis_premium_like|positioning_like,spread_rank,8,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,3))))",basis_premium_like|positioning_like|spread_rank|f953fb4d68c7,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(delta(mark_index_basis_bps,48)),csrank(global_long_short_account_ratio_mean))|h=8","sub(csrank(delta(mark_index_basis_bps,48)),csrank(global_long_short_account_ratio_mean))",basis_premium_like|positioning_like|spread_rank|d76fa02dc03b,a7ls30_26fc82f959a87fb9,basis_premium_like|positioning_like,spread_rank,8,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(global_long_short_account_ratio_mean))",basis_premium_like|positioning_like|spread_rank|d76fa02dc03b,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,24)))|h=24","sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,24)))",basis_premium_like|positioning_like|sub|dafa24409e7b,a7ls30_6c19daf6a3591792,basis_premium_like|positioning_like,sub,24,"Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,24)))",basis_premium_like|positioning_like|sub|dafa24409e7b,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,96))))|h=24","csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,96))))",basis_premium_like|positioning_like|sub|038dfebf59b8,a7ls30_80e00bfed764bb62,basis_premium_like|positioning_like,sub,24,"CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,96))))",basis_premium_like|positioning_like|sub|038dfebf59b8,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(sub(csrank(delta(mark_index_basis_bps,24)),csrank(top_long_short_account_ratio_mean)))|h=4","zscore(sub(csrank(delta(mark_index_basis_bps,24)),csrank(top_long_short_account_ratio_mean)))",basis_premium_like|positioning_like|spread_rank|34e08c702bd3,a7ls30_2bc60eab9b22836c,basis_premium_like|positioning_like,spread_rank,4,"ZScore(Sub(CSRank(Delta(mark_index_basis_bps,24)),CSRank(top_long_short_account_ratio_mean)))",basis_premium_like|positioning_like|spread_rank|34e08c702bd3,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,2,A7LS29_SELECTED_TOP|A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(delta(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_last,6)))|h=4","sub(csrank(delta(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_last,6)))",basis_premium_like|positioning_like|spread_rank|f6895cda2696,a7ls30_c51ff94c9acac158,basis_premium_like|positioning_like,spread_rank,4,"Sub(CSRank(Delta(mark_index_basis_bps,96)),CSRank(Decay(global_long_short_account_ratio_last,6)))",basis_premium_like|positioning_like|spread_rank|f6895cda2696,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(safediv(tsrank(mark_index_basis_bps,16),abs(decay(account_position_divergence,168))))|h=24","neg(safediv(tsrank(mark_index_basis_bps,16),abs(decay(account_position_divergence,168))))",basis_premium_like|positioning_like|safe_div_abs|e740a0aa371c,a7ls30_1e8278c16afb1f4c,basis_premium_like|positioning_like,safe_div_abs,24,"Neg(SafeDiv(TSRank(mark_index_basis_bps,16),Abs(Decay(account_position_divergence,168))))",basis_premium_like|positioning_like|safe_div_abs|e740a0aa371c,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
