cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,regime_fold_target,expression,bucketed_expression,max_window,horizon_bucket
C0025,0,H02_cross_symbol_dispersion_reversal,P0_price_return,TSStdZScore,mixed_6_24,cross_symbol_rank,Core4,F3_high_liquidity_high_vol,"Neg(CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(TSMean(ZScore(TSStd(ret_3,3)),4))),4)))","Neg(CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(TSMean(ZScore(TSStd(ret_3,H6)),H6))),H6)))",4,H6
C0025,1,H02_cross_symbol_dispersion_reversal,P0_price_return,TSStdZScore,mixed_6_24,cross_symbol_rank,Core4,F3_high_liquidity_high_vol,"Neg(CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(ZScore(TSStd(ret_3,20)),6)))),10)))","Neg(CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(ZScore(TSStd(ret_3,H24)),H6)))),H12)))",20,H24
C0026,0,H00_low_turnover_robust,P15_open_ast_diverse,TSRankMul,spread_6_vs_24,same_symbol_rank,Core4,F0_calendar_blocks,"TSMean(Clip(Decay(ResidualizeVsCore4(TSMean(Mul(TSRank(mark_index_ratio,3),ZScore(TSMean(mark_index_ratio,8))),4)),4),-3.0,3.0),8)","TSMean(Clip(Decay(ResidualizeVsCore4(TSMean(Mul(TSRank(mark_index_ratio,H6),ZScore(TSMean(mark_index_ratio,H12))),H6)),H6),-3.0,3.0),H12)",8,H12
C0026,1,H00_low_turnover_robust,P15_open_ast_diverse,TSRankMul,spread_6_vs_24,same_symbol_rank,Core4,F0_calendar_blocks,"TSMean(Clip(Decay(ResidualizeVsCore4(Rank(TSMean(Mul(TSRank(mark_index_ratio,20),ZScore(TSMean(mark_minus_index,3))),6))),10),-3.0,3.0),12)","TSMean(Clip(Decay(ResidualizeVsCore4(Rank(TSMean(Mul(TSRank(mark_index_ratio,H24),ZScore(TSMean(mark_minus_index,H6))),H6))),H12),-3.0,3.0),H12)",20,H24
C0027,0,H01_cross_symbol_relative_strength,P7_cross_symbol_relative,TSMeanRank,mixed_12_48,cross_symbol_zscore,none,F10_volatility_compression,"CrossSymbolRank(TSMean(cross_symbol_zscore(TSMean(Rank(TSMean(cs_z_ret_6,3)),4)),4))","CrossSymbolRank(TSMean(cross_symbol_zscore(TSMean(Rank(TSMean(cs_z_ret_6,H6)),H6)),H6))",4,H6
C0027,1,H01_cross_symbol_relative_strength,P7_cross_symbol_relative,TSMeanRank,mixed_12_48,cross_symbol_zscore,none,F10_volatility_compression,"CrossSymbolRank(TSMean(cross_symbol_zscore(Rank(TSMean(Rank(TSMean(cs_z_ret_6,20)),6))),10))","CrossSymbolRank(TSMean(cross_symbol_zscore(Rank(TSMean(Rank(TSMean(cs_z_ret_6,H24)),H6))),H12))",20,H24
C0028,0,H12_horizon_ensemble_stability,P8_regime_state,ResidualizeVsFundingCore,mixed_6_24,same_symbol_zscore,FundingCore_and_Core4,F0_calendar_blocks,"Add(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(realized_vol_24,3)),ZScore(TSMean(realized_vol_24,8)))),4))),4),HorizonSpread(realized_vol_24,4,8))","Add(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(realized_vol_24,H6)),ZScore(TSMean(realized_vol_24,H12)))),H6))),H6),HorizonSpread(realized_vol_24,H6,H12))",8,H12
C0028,1,H12_horizon_ensemble_stability,P8_regime_state,ResidualizeVsFundingCore,mixed_6_24,same_symbol_zscore,FundingCore_and_Core4,F0_calendar_blocks,"Add(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(realized_vol_24,20)),ZScore(TSMean(quote_volume_mean_24,3)))),6)))),10),HorizonSpread(realized_vol_24,10,12))","Add(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(realized_vol_24,H24)),ZScore(TSMean(quote_volume_mean_24,H6)))),H6)))),H12),HorizonSpread(realized_vol_24,H12,H12))",20,H24
C0029,0,H13_symbol_tier_relative,P4_taker_flow,SafeDivZScore,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,F4_basis_dislocation,"CrossSymbolZScore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(SafeDiv(ZScore(TSMean(taker_buy_ratio,3)),Clip(Abs(ZScore(TSMean(taker_buy_ratio,8))),0.02,1.5)),4)))),4))","CrossSymbolZScore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(SafeDiv(ZScore(TSMean(taker_buy_ratio,H6)),Clip(Abs(ZScore(TSMean(taker_buy_ratio,H12))),0.02,1.5)),H6)))),H6))",8,H12
C0029,1,H13_symbol_tier_relative,P4_taker_flow,SafeDivZScore,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,F4_basis_dislocation,"CrossSymbolZScore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(SafeDiv(ZScore(TSMean(taker_buy_ratio,20)),Clip(Abs(ZScore(TSMean(taker_imbalance,3))),0.05,2.0)),6))))),10))","CrossSymbolZScore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(SafeDiv(ZScore(TSMean(taker_buy_ratio,H24)),Clip(Abs(ZScore(TSMean(taker_imbalance,H6))),0.05,2.0)),H6))))),H12))",20,H24
C0030,0,H08_trade_size_microstructure_lite,P15_open_ast_diverse,SafeDivZScore,H12,same_symbol_rank,FundingCore_and_Core4,F11_cross_symbol_crowding,"SmoothInteraction(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(SafeDiv(ZScore(TSMean(mark_index_ratio,3)),Clip(Abs(ZScore(TSMean(mark_index_ratio,6))),0.02,1.5)),4))),-4.0,4.0),TSMean(mark_index_ratio,4))","SmoothInteraction(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(SafeDiv(ZScore(TSMean(mark_index_ratio,H6)),Clip(Abs(ZScore(TSMean(mark_index_ratio,H6))),0.02,1.5)),H6))),-4.0,4.0),TSMean(mark_index_ratio,H6))",6,H6
C0030,1,H08_trade_size_microstructure_lite,P15_open_ast_diverse,SafeDivZScore,H12,same_symbol_rank,FundingCore_and_Core4,F11_cross_symbol_crowding,"SmoothInteraction(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(SafeDiv(ZScore(TSMean(mark_index_ratio,20)),Clip(Abs(ZScore(TSMean(mark_minus_index,3))),0.05,2.0)),6)))),-4.0,4.0),TSMean(mark_minus_index,10))","SmoothInteraction(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(SafeDiv(ZScore(TSMean(mark_index_ratio,H24)),Clip(Abs(ZScore(TSMean(mark_minus_index,H6))),0.05,2.0)),H6)))),-4.0,4.0),TSMean(mark_minus_index,H12))",20,H24
C0031,0,H08_trade_size_microstructure_lite,P3_trade_size,SubRank,H48,same_symbol_zscore,FundingCore,F2_low_liquidity,"SmoothInteraction(TSMean(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(avg_trade_size_quote,12)),Rank(TSMean(avg_trade_size_quote,20))),4)),4),TSMean(avg_trade_size_quote,4))","SmoothInteraction(TSMean(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(avg_trade_size_quote,H12)),Rank(TSMean(avg_trade_size_quote,H24))),H6)),H6),TSMean(avg_trade_size_quote,H6))",20,H24
C0031,1,H08_trade_size_microstructure_lite,P3_trade_size,SubRank,H48,same_symbol_zscore,FundingCore,F2_low_liquidity,"SmoothInteraction(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(avg_trade_size_quote,60)),Rank(TSMean(number_of_trades,12))),6))),10),TSMean(number_of_trades,10))","SmoothInteraction(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(avg_trade_size_quote,H72)),Rank(TSMean(number_of_trades,H12))),H6))),H12),TSMean(number_of_trades,H12))",60,H72
C0032,0,H02_cross_symbol_dispersion_reversal,P0_price_return,TSStdZScore,spread_12_vs_48,cross_symbol_zscore,FundingCore_and_Core4,F3_high_liquidity_high_vol,"Neg(CrossSymbolZScore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ZScore(TSStd(ret_3,3)),4)))),4)))","Neg(CrossSymbolZScore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ZScore(TSStd(ret_3,H6)),H6)))),H6)))",4,H6
C0032,1,H02_cross_symbol_dispersion_reversal,P0_price_return,TSStdZScore,spread_12_vs_48,cross_symbol_zscore,FundingCore_and_Core4,F3_high_liquidity_high_vol,"Neg(CrossSymbolZScore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ZScore(TSStd(ret_3,20)),6))))),10)))","Neg(CrossSymbolZScore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ZScore(TSStd(ret_3,H24)),H6))))),H12)))",20,H24
C0033,0,H01_cross_symbol_relative_strength,P7_cross_symbol_relative,ResidualizeVsFundingCore,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,F6_cross_symbol_dispersion,"CrossSymbolRank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(cs_z_ret_6,3)),ZScore(TSMean(cs_z_ret_6,8)))),4)))),4))","CrossSymbolRank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(cs_z_ret_6,H6)),ZScore(TSMean(cs_z_ret_6,H12)))),H6)))),H6))",8,H12
C0033,1,H01_cross_symbol_relative_strength,P7_cross_symbol_relative,ResidualizeVsFundingCore,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,F6_cross_symbol_dispersion,"CrossSymbolRank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(cs_z_ret_6,20)),ZScore(TSMean(cs_z_ret_12,3)))),6))))),10))","CrossSymbolRank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(cs_z_ret_6,H24)),ZScore(TSMean(cs_z_ret_12,H6)))),H6))))),H12))",20,H24
C0034,0,H02_cross_symbol_dispersion_reversal,P5_basis_premium,HorizonSpread,mixed_6_24,same_symbol_zscore,FundingCore,F7_trend_reversal,"Neg(CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(mark_index_ratio,3)),Rank(TSMean(mark_index_ratio,8))),4)),4)))","Neg(CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(mark_index_ratio,H6)),Rank(TSMean(mark_index_ratio,H12))),H6)),H6)))",8,H12
C0034,1,H02_cross_symbol_dispersion_reversal,P5_basis_premium,HorizonSpread,mixed_6_24,same_symbol_zscore,FundingCore,F7_trend_reversal,"Neg(CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(mark_index_ratio,20)),Rank(TSMean(mark_index_ratio,21))),6))),10)))","Neg(CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(mark_index_ratio,H24)),Rank(TSMean(mark_index_ratio,H24))),H6))),H12)))",21,H24
C0035,0,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,TSMeanRank,H12,same_symbol_rank,FundingCore_and_Core4,F3_high_liquidity_high_vol,"Sub(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Rank(TSMean(mark_index_ratio,3)),4))),-4.0,4.0),Rank(TSMean(mark_index_ratio,4)))","Sub(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Rank(TSMean(mark_index_ratio,H6)),H6))),-4.0,4.0),Rank(TSMean(mark_index_ratio,H6)))",4,H6
C0035,1,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,TSMeanRank,H12,same_symbol_rank,FundingCore_and_Core4,F3_high_liquidity_high_vol,"Sub(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Rank(TSMean(mark_index_ratio,20)),6)))),-4.0,4.0),Rank(TSMean(mark_minus_index,10)))","Sub(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Rank(TSMean(mark_index_ratio,H24)),H6)))),-4.0,4.0),Rank(TSMean(mark_minus_index,H12)))",20,H24
C0036,0,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,F9_liquidity_shock,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(ZScore(TSStd(avg_trade_size_quote,12)),4))),4),ZScore(TSStd(avg_trade_size_quote,4)))","Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(ZScore(TSStd(avg_trade_size_quote,H12)),H6))),H6),ZScore(TSStd(avg_trade_size_quote,H6)))",12,H12
C0036,1,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,F9_liquidity_shock,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(ZScore(TSStd(avg_trade_size_quote,60)),6)))),10),ZScore(TSStd(avg_trade_size_quote,10)))","Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(ZScore(TSStd(avg_trade_size_quote,H72)),H6)))),H12),ZScore(TSStd(avg_trade_size_quote,H12)))",60,H72
C0037,0,H10_range_breakout_failure,P8_regime_state,HorizonSpread,spread_12_vs_48,same_symbol_zscore,none,F6_cross_symbol_dispersion,"Sub(Decay(TSMean(Sub(Rank(TSMean(realized_vol_24,3)),Rank(TSMean(realized_vol_24,8))),4),4),Sub(RollingMax(realized_vol_24,4),RollingMin(realized_vol_24,8)))","Sub(Decay(TSMean(Sub(Rank(TSMean(realized_vol_24,H6)),Rank(TSMean(realized_vol_24,H12))),H6),H6),Sub(RollingMax(realized_vol_24,H6),RollingMin(realized_vol_24,H12)))",8,H12
C0037,1,H10_range_breakout_failure,P8_regime_state,HorizonSpread,spread_12_vs_48,same_symbol_zscore,none,F6_cross_symbol_dispersion,"Sub(Decay(Rank(TSMean(Sub(Rank(TSMean(realized_vol_24,20)),Rank(TSMean(realized_vol_24,21))),6)),10),Sub(RollingMax(realized_vol_24,10),RollingMin(quote_volume_mean_24,12)))","Sub(Decay(Rank(TSMean(Sub(Rank(TSMean(realized_vol_24,H24)),Rank(TSMean(realized_vol_24,H24))),H6)),H12),Sub(RollingMax(realized_vol_24,H12),RollingMin(quote_volume_mean_24,H12)))",21,H24
C0038,0,H07_taker_flow_lag_stable,P7_cross_symbol_relative,SafeDivZScore,H12,same_symbol_zscore,Core4,F5_funding_neutral,"Decay(Rank(TSMean(ResidualizeVsCore4(TSMean(SafeDiv(ZScore(TSMean(cs_z_ret_6,3)),Clip(Abs(ZScore(TSMean(cs_z_ret_6,6))),0.02,1.5)),4)),4)),8)","Decay(Rank(TSMean(ResidualizeVsCore4(TSMean(SafeDiv(ZScore(TSMean(cs_z_ret_6,H6)),Clip(Abs(ZScore(TSMean(cs_z_ret_6,H6))),0.02,1.5)),H6)),H6)),H12)",8,H12
C0038,1,H07_taker_flow_lag_stable,P7_cross_symbol_relative,SafeDivZScore,H12,same_symbol_zscore,Core4,F5_funding_neutral,"Decay(Rank(TSMean(ResidualizeVsCore4(Rank(TSMean(SafeDiv(ZScore(TSMean(cs_z_ret_6,20)),Clip(Abs(ZScore(TSMean(cs_z_ret_12,3))),0.05,2.0)),6))),10)),12)","Decay(Rank(TSMean(ResidualizeVsCore4(Rank(TSMean(SafeDiv(ZScore(TSMean(cs_z_ret_6,H24)),Clip(Abs(ZScore(TSMean(cs_z_ret_12,H6))),0.05,2.0)),H6))),H12)),H12)",20,H24
C0039,0,H01_cross_symbol_relative_strength,P10_price_liquidity,SafeDivZScore,H48,cross_symbol_zscore,FundingCore,F2_low_liquidity,"CrossSymbolRank(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(SafeDiv(ZScore(TSMean(ret_6,12)),Clip(Abs(ZScore(TSMean(ret_6,20))),0.02,1.5)),4))),-4.0,4.0))","CrossSymbolRank(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(SafeDiv(ZScore(TSMean(ret_6,H12)),Clip(Abs(ZScore(TSMean(ret_6,H24))),0.02,1.5)),H6))),-4.0,4.0))",20,H24
C0039,1,H01_cross_symbol_relative_strength,P10_price_liquidity,SafeDivZScore,H48,cross_symbol_zscore,FundingCore,F2_low_liquidity,"CrossSymbolRank(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(SafeDiv(ZScore(TSMean(ret_6,60)),Clip(Abs(ZScore(TSMean(ret_12,12))),0.05,2.0)),6)))),-4.0,4.0))","CrossSymbolRank(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(SafeDiv(ZScore(TSMean(ret_6,H72)),Clip(Abs(ZScore(TSMean(ret_12,H12))),0.05,2.0)),H6)))),-4.0,4.0))",60,H72
C0040,0,H09_trend_reversal_horizon_mix,P11_volatility_basis,ResidualizeVsCore4,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,F2_low_liquidity,"Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(realized_vol_12,3)),ZScore(TSMean(realized_vol_12,8)))),4))),4),Neg(Rank(Delta(realized_vol_12,4))))","Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(realized_vol_12,H6)),ZScore(TSMean(realized_vol_12,H12)))),H6))),H6),Neg(Rank(Delta(realized_vol_12,H6))))",8,H12
C0040,1,H09_trend_reversal_horizon_mix,P11_volatility_basis,ResidualizeVsCore4,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,F2_low_liquidity,"Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(realized_vol_12,20)),ZScore(TSMean(realized_vol_24,3)))),6)))),10),Neg(Rank(Delta(realized_vol_12,10))))","Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(realized_vol_12,H24)),ZScore(TSMean(realized_vol_24,H6)))),H6)))),H12),Neg(Rank(Delta(realized_vol_12,H12))))",20,H24
C0041,0,H14_open_ast_cem_diversity,P15_open_ast_diverse,SafeDivZScore,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,F10_volatility_compression,"SafeDiv(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(SafeDiv(ZScore(TSMean(mark_index_ratio,3)),Clip(Abs(ZScore(TSMean(mark_index_ratio,8))),0.02,1.5)),4)))),-4.0,4.0),Clip(Abs(TSMean(mark_index_ratio,8)),0.05,4.0))","SafeDiv(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(SafeDiv(ZScore(TSMean(mark_index_ratio,H6)),Clip(Abs(ZScore(TSMean(mark_index_ratio,H12))),0.02,1.5)),H6)))),-4.0,4.0),Clip(Abs(TSMean(mark_index_ratio,H12)),0.05,4.0))",8,H12
C0041,1,H14_open_ast_cem_diversity,P15_open_ast_diverse,SafeDivZScore,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,F10_volatility_compression,"SafeDiv(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(SafeDiv(ZScore(TSMean(mark_index_ratio,20)),Clip(Abs(ZScore(TSMean(mark_minus_index,3))),0.05,2.0)),6))))),-4.0,4.0),Clip(Abs(TSMean(mark_minus_index,12)),0.05,4.0))","SafeDiv(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(SafeDiv(ZScore(TSMean(mark_index_ratio,H24)),Clip(Abs(ZScore(TSMean(mark_minus_index,H6))),0.05,2.0)),H6))))),-4.0,4.0),Clip(Abs(TSMean(mark_minus_index,H12)),0.05,4.0))",20,H24
C0042,0,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,F4_basis_dislocation,"Sub(TSMean(ResidualizeVsCore4(TSMean(SafeDiv(ZScore(TSMean(ret_6,24)),Clip(Abs(ZScore(TSMean(ret_6,48))),0.02,1.5)),4)),4),Rank(TSMean(ret_6,4)))","Sub(TSMean(ResidualizeVsCore4(TSMean(SafeDiv(ZScore(TSMean(ret_6,H24)),Clip(Abs(ZScore(TSMean(ret_6,H48))),0.02,1.5)),H6)),H6),Rank(TSMean(ret_6,H6)))",48,H48
C0042,1,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,F4_basis_dislocation,"Sub(TSMean(ResidualizeVsCore4(Rank(TSMean(SafeDiv(ZScore(TSMean(ret_6,96)),Clip(Abs(ZScore(TSMean(ret_12,36))),0.05,2.0)),6))),10),Rank(TSMean(ret_12,10)))","Sub(TSMean(ResidualizeVsCore4(Rank(TSMean(SafeDiv(ZScore(TSMean(ret_6,HGT72_LE144)),Clip(Abs(ZScore(TSMean(ret_12,H48))),0.05,2.0)),H6))),H12),Rank(TSMean(ret_12,H12)))",96,HGT72_LE144
C0043,0,H03_basis_premium_residual,P0_price_return,ResidualizeVsCore4,H12,same_symbol_rank,Core4,F0_calendar_blocks,"ResidualizeVsFundingCore(Decay(ResidualizeVsCore4(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_3,3)),ZScore(TSMean(ret_3,6)))),4)),4))","ResidualizeVsFundingCore(Decay(ResidualizeVsCore4(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_3,H6)),ZScore(TSMean(ret_3,H6)))),H6)),H6))",6,H6
C0043,1,H03_basis_premium_residual,P0_price_return,ResidualizeVsCore4,H12,same_symbol_rank,Core4,F0_calendar_blocks,"ResidualizeVsFundingCore(Decay(ResidualizeVsCore4(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_3,20)),ZScore(TSMean(ret_6,3)))),6))),10))","ResidualizeVsFundingCore(Decay(ResidualizeVsCore4(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_3,H24)),ZScore(TSMean(ret_6,H6)))),H6))),H12))",20,H24
C0044,0,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,F11_cross_symbol_crowding,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(Rank(RollingMin(ret_3,24)),4))),4))","CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(Rank(RollingMin(ret_3,H24)),H6))),H6))",24,H24
C0044,1,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,F11_cross_symbol_crowding,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Rank(RollingMin(ret_3,96)),6)))),10))","CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Rank(RollingMin(ret_3,HGT72_LE144)),H6)))),H12))",96,HGT72_LE144
C0045,0,H07_taker_flow_lag_stable,P15_open_ast_diverse,RollingMaxRank,H48,cross_symbol_zscore,FundingCore_and_Core4,F6_cross_symbol_dispersion,"Decay(Rank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Rank(RollingMax(mark_index_ratio,12)),4)))),4)),8)","Decay(Rank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Rank(RollingMax(mark_index_ratio,H12)),H6)))),H6)),H12)",12,H12
C0045,1,H07_taker_flow_lag_stable,P15_open_ast_diverse,RollingMaxRank,H48,cross_symbol_zscore,FundingCore_and_Core4,F6_cross_symbol_dispersion,"Decay(Rank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Rank(RollingMax(mark_index_ratio,60)),6))))),10)),12)","Decay(Rank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Rank(RollingMax(mark_index_ratio,H72)),H6))))),H12)),H12)",60,H72
C0046,0,H01_cross_symbol_relative_strength,P8_regime_state,MulRankZScore,H6,same_symbol_zscore,FundingCore,F10_volatility_compression,"CrossSymbolRank(Clip(ResidualizeVsFundingCore(TSMean(Mul(Rank(TSMean(realized_vol_24,3)),ZScore(Decay(realized_vol_24,8))),4)),-4.0,4.0))","CrossSymbolRank(Clip(ResidualizeVsFundingCore(TSMean(Mul(Rank(TSMean(realized_vol_24,H6)),ZScore(Decay(realized_vol_24,H12))),H6)),-4.0,4.0))",8,H12
C0046,1,H01_cross_symbol_relative_strength,P8_regime_state,MulRankZScore,H6,same_symbol_zscore,FundingCore,F10_volatility_compression,"CrossSymbolRank(Clip(ResidualizeVsFundingCore(Rank(TSMean(Mul(Rank(TSMean(realized_vol_24,3)),ZScore(Decay(quote_volume_mean_24,8))),6))),-4.0,4.0))","CrossSymbolRank(Clip(ResidualizeVsFundingCore(Rank(TSMean(Mul(Rank(TSMean(realized_vol_24,H6)),ZScore(Decay(quote_volume_mean_24,H12))),H6))),-4.0,4.0))",8,H12
C0047,0,H05_volatility_structure_ex_liquidity_mul,P6_funding_observable,AbsZScore,mixed_6_24,same_symbol_rank,none,F6_cross_symbol_dispersion,"Sub(TSMean(TSMean(Abs(ZScore(Delta(latest_known_funding_rate,3))),4),4),Rank(TSMean(latest_known_funding_rate,4)))","Sub(TSMean(TSMean(Abs(ZScore(Delta(latest_known_funding_rate,H6))),H6),H6),Rank(TSMean(latest_known_funding_rate,H6)))",4,H6
C0047,1,H05_volatility_structure_ex_liquidity_mul,P6_funding_observable,AbsZScore,mixed_6_24,same_symbol_rank,none,F6_cross_symbol_dispersion,"Sub(TSMean(Rank(TSMean(Abs(ZScore(Delta(latest_known_funding_rate,20))),6)),10),Rank(TSMean(funding_rate_z_24,10)))","Sub(TSMean(Rank(TSMean(Abs(ZScore(Delta(latest_known_funding_rate,H24))),H6)),H12),Rank(TSMean(funding_rate_z_24,H12)))",20,H24
C0048,0,H05_volatility_structure_ex_liquidity_mul,P7_cross_symbol_relative,DecayZScore,spread_12_vs_48,cross_symbol_rank,FundingCore,F11_cross_symbol_crowding,"Sub(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(ZScore(Decay(cs_z_ret_6,3)),4))),4),Rank(TSMean(cs_z_ret_6,4)))","Sub(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(ZScore(Decay(cs_z_ret_6,H6)),H6))),H6),Rank(TSMean(cs_z_ret_6,H6)))",4,H6
